station_code,country,lat,lon,n_obs
FRDR06204550,FR,43.34150,6.12941,4
FRDR06205060,FR,43.53706,6.25181,3
FRDR06205480,FR,43.49073,6.51203,3
FRDR06206000,FR,43.44992,6.64095,4
FRDR06207000,FR,43.25450,6.55242,2
FRDR06208900,FR,43.59326,6.93005,4
FRDR06209900,FR,43.54921,6.94317,9
FRDR06209970,FR,43.62148,7.10096,6
FRDR06210850,FR,43.93302,7.17445,4
FRDR06211700,FR,44.03465,7.29482,2
FRDR06212100,FR,43.86086,7.20616,2
FRDR06212600,FR,43.84685,7.14650,4
FRDR06213000,FR,43.66822,7.19625,13
FRDR06300010,FR,44.18968,7.03151,4
FRDR06300046,FR,44.60090,4.98935,5
FRDR06300073,FR,42.80616,2.48194,1
FRDR06300092,FR,43.24452,6.00006,2
FRDR06300121,FR,43.47861,6.26631,3
FRDR06300400,FR,43.60816,4.00385,4
FRDR06310200,FR,46.97817,5.40767,3
FRDR06405950,FR,47.80152,6.30866,4
FRDR06408800,FR,47.94325,6.42192,5
FRDR06416910,FR,47.69285,5.45622,7
FRDR06425800,FR,47.50783,6.35431,1
FRDR06426000,FR,47.41593,6.18064,9
FRDR06438900,FR,47.28584,5.80676,2
FRDR06439460,FR,47.26463,5.74333,5
FRDR06440445,FR,47.33545,5.96846,4
FRDR06456610,FR,47.56633,6.94314,3
FRDR06458450,FR,47.62147,6.95502,5
FRDR06462950,FR,47.34125,6.38196,3
FRDR06468000,FR,46.92469,5.70222,6
FRDR06474920,FR,46.96102,5.26276,3
FRDR06579000,FR,44.74043,5.12449,2
FRDR06580184,FR,46.29107,5.58920,3
FRDR06580238,FR,44.48265,4.23918,2
FRDR06580274,FR,44.49246,4.32433,2
FRDR06580300,FR,44.16165,5.94538,3
FRDR06580316,FR,44.55232,4.74929,6
FRDR06580330,FR,44.55091,4.75015,1
FRDR06580362,FR,45.00109,5.43503,3
FRDR06580559,FR,45.43525,5.75680,2
FRDR06580653,FR,46.08120,5.34056,5
FRDR06580713,FR,45.33134,6.28815,5
FRDR06580724,FR,44.40482,4.21775,2
FRDR06580766,FR,45.65994,5.53107,6
FRDR06580789,FR,45.61900,5.61053,1
FRDR06580839,FR,45.16338,5.60997,2
FRDR06580884,FR,44.81556,5.68141,6
FRDR06580890,FR,45.05860,4.95635,4
FRDR06580905,FR,46.28418,6.73535,4
FRDR06580926,FR,46.28686,6.61735,5
FRDR06580960,FR,45.09531,5.69524,3
FRDR06700075,FR,43.96511,7.41536,7
FRDR06700175,FR,43.68850,7.07068,6
FRDR06700260,FR,43.89113,7.30874,2
FRDR06710010,FR,44.03091,6.82568,1
FRDR06710029,FR,43.96673,6.75852,4
FRDR06710030,FR,43.91661,5.88501,10
FRDR06710043,FR,44.02256,4.84425,2
FRDR06710100,FR,43.95927,6.99846,3
FRDR06710110,FR,43.87256,7.19433,1
FRDR06750950,FR,44.23591,5.85998,1
FRDR06800012,FR,45.70673,5.90508,7
FRDR06810010,FR,46.18787,4.78020,5
FRDR06820013,FR,44.75840,4.73397,2
FRDR06820073,FR,45.44230,5.04655,1
FRDR06820089,FR,45.04346,6.30392,1
FRDR06820118,FR,45.01776,5.69218,2
FRDR06820164,FR,44.73682,5.89307,5
FRDR06830079,FR,45.78876,6.23116,4
FRDR06830152,FR,46.16963,6.24647,3
FRDR06940040,FR,47.00318,5.70401,3
FRDR06940940,FR,46.99879,5.85314,2
FRDR06970900,FR,46.29430,5.52831,1
FRDR06999107,FR,46.22949,6.01356,3
FRER06213300,FR,42.46855,9.10764,4
FRER06213400,FR,42.43406,9.22257,1
FRER06213500,FR,42.31927,8.97642,4
FRER06213800,FR,42.50694,9.37289,2
FRER06215000,FR,42.59251,9.36363,4
FRER06215250,FR,42.25758,9.07187,3
FRER06215540,FR,42.22165,9.26582,1
FRER06215600,FR,42.11743,9.48950,3
FRER06215700,FR,42.03448,9.36656,11
FRER06215800,FR,42.11595,8.81485,1
FRER06215900,FR,42.09262,9.10289,4
FRER06217000,FR,41.91250,8.82560,6
FRER06217500,FR,41.78846,8.92120,1
FRER06218000,FR,41.65566,8.98163,2
FRER06219000,FR,42.44520,9.47044,1
FRER06219105,FR,41.71826,9.30388,2
FRER06219590,FR,42.27481,8.85321,3
FRER06222195,FR,41.92335,9.30922,4
FRER06222350,FR,42.60964,9.29459,1
FRER06222410,FR,42.61997,8.99273,3
FRER06222600,FR,42.37959,8.75374,1
FRER06300200,FR,42.89688,9.42047,2
FRFR05000110,FR,,,2
FRFR05000150,FR,45.75724,-0.95271,2
FRFR05000245,FR,46.05486,-0.83720,3
FRFR05001800,FR,45.82131,-0.86717,1
FRFR05002500,FR,45.92136,-0.77342,5
FRFR05004000,FR,45.93414,-0.49549,1
FRFR05005350,FR,46.20994,-0.24159,3
FRFR05005400,FR,46.16827,-0.29184,2
FRFR05005950,FR,46.14414,-0.21751,1
FRFR05006100,FR,46.10919,-0.11117,1
FRFR05006880,FR,45.86422,-0.64433,1
FRFR05006900,FR,45.83195,-0.64915,4
FRFR05007600,FR,45.59469,-0.53647,2
FRFR05008000,FR,45.45067,-0.45807,6
FRFR05010000,FR,45.38870,-0.30988,1
FRFR05011500,FR,45.52176,-0.19052,4
FRFR05011600,FR,45.51227,-0.13990,4
FRFR05011660,FR,,,3
FRFR05011730,FR,45.48024,0.05518,4
FRFR05012000,FR,45.70025,-0.35685,4
FRFR05013100,FR,45.70954,-0.27070,3
FRFR05013200,FR,45.68810,-0.28459,4
FRFR05013900,FR,45.62188,-0.02617,2
FRFR05014100,FR,45.59407,0.04509,2
FRFR05015060,FR,45.64572,0.08227,1
FRFR05015100,FR,45.63951,0.10472,1
FRFR05015320,FR,45.58805,0.21684,1
FRFR05015900,FR,45.66968,0.16036,2
FRFR05017060,FR,45.64389,0.26730,3
FRFR05018000,FR,45.67846,0.15379,1
FRFR05018700,FR,45.93209,-0.00104,4
FRFR05018800,FR,45.86812,0.05954,2
FRFR05018950,FR,45.89611,0.11149,5
FRFR05019930,FR,45.87385,0.20722,4
FRFR05020000,FR,45.82030,0.39362,3
FRFR05021000,FR,45.67023,0.46200,2
FRFR05021650,FR,45.70872,0.90954,1
FRFR05022100,FR,45.53411,0.62124,2
FRFR05022300,FR,45.91775,0.43246,6
FRFR05022400,FR,45.96052,0.25554,4
FRFR05024000,FR,46.13608,0.24173,1
FRFR05024300,FR,45.84728,0.63733,3
FRFR05025000,FR,45.66545,-0.91210,3
FRFR05025600,FR,45.24236,-0.57854,3
FRFR05025830,FR,45.09111,-0.46682,3
FRFR05029000,FR,45.01418,-0.29189,2
FRFR05031850,FR,45.19311,0.24544,3
FRFR05031900,FR,45.23783,0.15179,4
FRFR05033200,FR,45.43584,0.31759,3
FRFR05035000,FR,45.47141,0.72243,3
FRFR05035300,FR,45.60603,0.92213,4
FRFR05038000,FR,45.02975,0.24682,1
FRFR05039000,FR,45.17192,0.59292,4
FRFR05041000,FR,45.20202,0.80320,5
FRFR05042000,FR,45.18884,0.85222,3
FRFR05042080,FR,45.42881,1.30789,3
FRFR05042085,FR,45.41717,1.34905,2
FRFR05044000,FR,45.34794,0.95126,5
FRFR05044300,FR,45.55816,1.15467,2
FRFR05045250,FR,44.88767,0.01671,3
FRFR05046000,FR,44.82085,0.07729,3
FRFR05046700,FR,44.81772,0.26593,1
FRFR05047000,FR,44.83963,0.33201,5
FRFR05047500,FR,44.89920,0.60067,2
FRFR05047600,FR,44.84377,0.52792,4
FRFR05048000,FR,44.80409,0.73048,5
FRFR05048210,FR,44.87305,0.82208,1
FRFR05049000,FR,44.91754,0.92714,5
FRFR05049950,FR,45.03621,1.10570,1
FRFR05050000,FR,45.02031,1.11733,1
FRFR05050800,FR,45.10992,1.12346,2
FRFR05051500,FR,45.13762,1.26859,1
FRFR05052000,FR,45.12965,1.30744,3
FRFR05053100,FR,45.17297,1.57007,2
FRFR05053975,FR,45.23326,1.72902,2
FRFR05054600,FR,45.29534,1.75609,5
FRFR05055000,FR,45.30157,1.79772,3
FRFR05055150,FR,45.43539,1.86402,1
FRFR05055900,FR,45.21783,1.43803,3
FRFR05055940,FR,45.35691,1.35708,5
FRFR05056000,FR,45.21807,1.45152,1
FRFR05057050,FR,45.41712,1.58306,1
FRFR05057140,FR,,,1
FRFR05057150,FR,45.61185,1.95621,4
FRFR05058100,FR,44.81468,0.99831,3
FRFR05060900,FR,44.86591,1.35682,7
FRFR05060950,FR,44.89700,1.45759,2
FRFR05061500,FR,44.91565,1.74360,2
FRFR05061900,FR,44.89407,1.78527,4
FRFR05061942,FR,44.83779,2.01119,1
FRFR05063000,FR,44.91632,1.83845,1
FRFR05063950,FR,44.99470,2.42825,3
FRFR05064000,FR,44.88212,2.35042,2
FRFR05065000,FR,44.97659,2.52381,3
FRFR05067000,FR,45.02383,1.84382,1
FRFR05067950,FR,45.07158,1.93972,1
FRFR05068270,FR,45.08827,1.92730,2
FRFR05068355,FR,45.13293,1.95068,2
FRFR05068400,FR,45.25375,2.16853,4
FRFR05068470,FR,45.41513,2.07853,4
FRFR05068645,FR,45.18508,2.56976,6
FRFR05068700,FR,45.43678,2.39571,2
FRFR05068760,FR,45.51484,2.32253,7
FRFR05068920,FR,45.30663,2.66555,2
FRFR05069000,FR,45.39360,2.49468,3
FRFR05069400,FR,45.58553,2.54885,2
FRFR05069900,FR,45.63909,2.50769,1
FRFR05071300,FR,45.56237,2.63392,2
FRFR05074920,FR,44.55981,-0.60643,2
FRFR05076800,FR,44.42272,-0.49241,2
FRFR05077000,FR,44.41051,-0.34276,6
FRFR05078900,FR,44.61270,-0.08700,2
FRFR05079100,FR,44.63192,-0.03340,1
FRFR05080710,FR,44.67311,0.57808,3
FRFR05082000,FR,44.46735,0.12573,2
FRFR05083580,FR,44.41137,0.22280,2
FRFR05083585,FR,44.44063,0.38781,1
FRFR05083700,FR,44.27112,0.18984,1
FRFR05084000,FR,44.35810,0.38150,3
FRFR05085000,FR,44.46042,0.69178,2
FRFR05085950,FR,44.59843,0.89806,1
FRFR05086000,FR,44.44127,0.61976,2
FRFR05088130,FR,44.54371,1.07064,3
FRFR05088400,FR,44.50753,1.16021,3
FRFR05088450,FR,44.51125,1.23216,3
FRFR05090000,FR,44.50767,1.65772,5
FRFR05091560,FR,44.78402,2.30137,4
FRFR05092200,FR,44.51928,1.95855,2
FRFR05094810,FR,44.58554,2.22970,3
FRFR05096000,FR,44.64981,2.56727,2
FRFR05096400,FR,44.96247,2.92656,3
FRFR05097500,FR,45.05736,3.06114,1
FRFR05097750,FR,44.98365,3.21200,2
FRFR05099000,FR,44.64156,2.56944,4
FRFR05099170,FR,44.53032,2.79218,2
FRFR05100000,FR,44.44336,3.19897,1
FRFR05101000,FR,44.49141,3.24567,1
FRFR05101420,FR,44.64570,3.35712,3
FRFR05101600,FR,44.49068,3.24838,2
FRFR05102000,FR,44.48079,3.45630,2
FRFR05103000,FR,44.51908,3.63378,4
FRFR05104000,FR,44.28880,0.32043,7
FRFR05104500,FR,44.22692,0.33400,3
FRFR05105000,FR,44.13652,0.29323,2
FRFR05106000,FR,43.90585,0.29349,1
FRFR05106350,FR,43.53060,0.33576,4
FRFR05106820,FR,44.01753,0.06195,4
FRFR05106850,FR,43.97498,0.06868,3
FRFR05107000,FR,44.14741,0.33587,1
FRFR05109000,FR,43.65785,0.40218,3
FRFR05110000,FR,43.29868,0.46552,3
FRFR05111530,FR,44.26614,0.48464,2
FRFR05111620,FR,43.97912,0.44365,1
FRFR05111650,FR,44.28714,0.64303,1
FRFR05114000,FR,44.11851,0.67309,2
FRFR05115000,FR,43.71769,0.62108,1
FRFR05115600,FR,43.28349,0.54210,1
FRFR05116100,FR,44.19314,0.91642,3
FRFR05116650,FR,43.90872,0.72926,4
FRFR05117000,FR,44.12341,0.81793,3
FRFR05117500,FR,44.16926,0.99680,1
FRFR05118000,FR,44.04117,0.85204,2
FRFR05118893,FR,,,1
FRFR05118950,FR,44.09198,1.02826,4
FRFR05119050,FR,44.13671,1.20383,6
FRFR05119065,FR,44.23921,1.34084,4
FRFR05120000,FR,44.08287,1.34803,3
FRFR05120010,FR,44.11831,1.47283,1
FRFR05120100,FR,44.00316,2.10338,1
FRFR05121000,FR,44.12922,1.81944,1
FRFR05122720,FR,44.04691,2.08087,1
FRFR05125000,FR,44.17535,2.05951,5
FRFR05125200,FR,44.16316,2.19677,3
FRFR05125780,FR,44.21016,2.81140,2
FRFR05125860,FR,44.29637,2.83824,2
FRFR05126000,FR,44.28557,2.00109,5
FRFR05126100,FR,44.37169,2.27496,1
FRFR05127000,FR,44.33794,2.49326,2
FRFR05128000,FR,44.36679,2.88862,2
FRFR05129070,FR,43.98903,1.39055,2
FRFR05130000,FR,43.86796,1.49966,5
FRFR05131000,FR,43.77665,1.68811,4
FRFR05131200,FR,43.74664,1.82441,1
FRFR05133000,FR,43.76656,2.17535,1
FRFR05134000,FR,43.72428,1.82222,1
FRFR05134310,FR,43.59291,2.11273,2
FRFR05135100,FR,43.54022,2.26475,1
FRFR05137000,FR,43.50363,2.40867,1
FRFR05138000,FR,43.48810,2.46336,2
FRFR05138900,FR,43.46676,2.65524,2
FRFR05139310,FR,43.68125,2.41705,1
FRFR05139330,FR,43.73243,2.53457,1
FRFR05139390,FR,43.70287,2.45748,1
FRFR05140000,FR,43.63917,2.48023,2
FRFR05140150,FR,43.60669,2.69835,3
FRFR05140500,FR,43.66059,2.80227,1
FRFR05142100,FR,43.94780,2.12509,6
FRFR05144000,FR,43.99765,2.62198,3
FRFR05145300,FR,43.78903,2.93802,1
FRFR05145700,FR,44.03683,2.96467,4
FRFR05147000,FR,44.10212,3.08633,3
FRFR05148000,FR,44.10727,3.13749,10
FRFR05148200,FR,44.07534,3.49141,1
FRFR05149000,FR,44.20031,3.27739,1
FRFR05150000,FR,44.33310,3.49632,1
FRFR05150900,FR,44.38741,3.81925,2
FRFR05151100,FR,44.15969,3.61093,1
FRFR05152000,FR,44.02250,1.07940,1
FRFR05153000,FR,43.97251,1.12082,2
FRFR05154250,FR,43.95293,1.17194,1
FRFR05154500,FR,43.85385,1.24298,1
FRFR05155000,FR,43.78381,1.27584,2
FRFR05155300,FR,43.41438,0.81655,2
FRFR05155600,FR,43.42109,0.85751,3
FRFR05155800,FR,43.52113,0.98030,4
FRFR05156950,FR,43.75045,1.38056,5
FRFR05157750,FR,43.37772,1.71500,3
FRFR05157800,FR,43.32497,1.75698,4
FRFR05158700,FR,43.69651,1.35840,3
FRFR05161000,FR,43.70039,1.36814,5
FRFR05161950,FR,43.62077,1.39563,4
FRFR05162800,FR,43.40567,1.19559,2
FRFR05163290,FR,43.57232,1.43689,4
FRFR05164000,FR,43.49960,1.40688,5
FRFR05165000,FR,43.45094,1.40658,1
FRFR05165255,FR,43.28062,1.35297,3
FRFR05165850,FR,43.46052,1.42061,5
FRFR05165900,FR,43.31072,1.53295,2
FRFR05166000,FR,43.28609,1.63204,3
FRFR05167008,FR,43.19999,1.73573,3
FRFR05167010,FR,43.09803,1.74497,1
FRFR05167950,FR,43.04062,1.93214,2
FRFR05168100,FR,42.89445,1.79355,1
FRFR05169000,FR,42.95438,1.96787,2
FRFR05170900,FR,43.18363,1.59917,6
FRFR05172350,FR,42.91896,1.50032,3
FRFR05173400,FR,42.73806,1.79343,3
FRFR05174000,FR,43.51213,1.38777,3
FRFR05175100,FR,43.30307,1.13339,5
FRFR05175800,FR,43.31712,1.24443,3
FRFR05176100,FR,43.10492,1.24717,3
FRFR05176150,FR,43.08403,1.37392,1
FRFR05176850,FR,43.17016,1.11772,2
FRFR05177000,FR,43.20395,1.08762,2
FRFR05178000,FR,43.15782,0.96881,2
FRFR05180550,FR,42.89758,1.31495,3
FRFR05181000,FR,43.09449,0.84139,5
FRFR05181600,FR,42.91701,0.80493,2
FRFR05181800,FR,43.09769,0.70631,1
FRFR05183900,FR,42.93919,0.64741,3
FRFR05183930,FR,42.85265,0.60234,2
FRFR05184000,FR,42.84931,0.73586,4
FRFR05184900,FR,45.05602,-0.74511,3
FRFR05189000,FR,44.87379,-1.13682,2
FRFR05191000,FR,44.62637,-0.99625,8
FRFR05192014,FR,44.37502,-0.67363,2
FRFR05192100,FR,44.23043,-1.18028,2
FRFR05192320,FR,44.05558,-1.04244,2
FRFR05197000,FR,43.88569,-1.18171,4
FRFR05197200,FR,43.77539,-1.27417,1
FRFR05199600,FR,43.22739,-1.30319,2
FRFR05200050,FR,43.16968,-1.24813,2
FRFR05201050,FR,43.40009,-1.05184,3
FRFR05201055,FR,43.33698,-1.02656,1
FRFR05201400,FR,43.54317,-1.10504,3
FRFR05202000,FR,43.53176,-1.06828,5
FRFR05202950,FR,43.28283,-0.87378,3
FRFR05206000,FR,43.17867,-0.60490,3
FRFR05207000,FR,43.18909,-0.59710,2
FRFR05209000,FR,43.49020,-0.82415,3
FRFR05209500,FR,43.41528,-0.72208,1
FRFR05211900,FR,43.28015,-0.50064,1
FRFR05212000,FR,43.40379,-0.62415,3
FRFR05215100,FR,43.24414,-0.30793,3
FRFR05216210,FR,43.10260,-0.14244,2
FRFR05217150,FR,43.08624,-0.04939,1
FRFR05218000,FR,42.99561,-0.07929,1
FRFR05218700,FR,42.72969,-0.00781,1
FRFR05219000,FR,43.67665,-1.04203,2
FRFR05219600,FR,43.60704,-0.93496,3
FRFR05220000,FR,43.59109,-0.74756,4
FRFR05220950,FR,43.61541,-0.71429,4
FRFR05221600,FR,43.40419,-0.28403,1
FRFR05222980,FR,43.73901,-1.04259,1
FRFR05223000,FR,43.73380,-0.99955,5
FRFR05223170,FR,43.62489,-0.48799,3
FRFR05225300,FR,43.87680,-0.75626,2
FRFR05226000,FR,43.90772,-0.65932,4
FRFR05226050,FR,44.05079,-0.64967,2
FRFR05227000,FR,43.94250,-0.45111,1
FRFR05228000,FR,44.03452,-0.32422,1
FRFR05228500,FR,43.86386,0.01486,3
FRFR05229000,FR,43.89683,-0.39036,2
FRFR05229160,FR,43.64732,0.06555,4
FRFR05229200,FR,43.78922,-0.83727,7
FRFR05229250,FR,43.80275,-0.74334,5
FRFR05230000,FR,43.74586,-0.62653,1
FRFR05230080,FR,43.70026,-0.53289,1
FRFR05230500,FR,43.30924,-0.17076,3
FRFR05231050,FR,43.76484,-0.54191,2
FRFR05232000,FR,43.67627,-0.23809,5
FRFR05232350,FR,43.37713,-0.11569,2
FRFR05233000,FR,43.65394,-0.15118,2
FRFR05234000,FR,43.64104,0.02191,1
FRFR05234015,FR,43.15937,0.24908,2
FRFR05234020,FR,43.46820,0.03117,1
FRFR05236100,FR,43.05404,0.15757,1
FRGR04000100,FR,44.82386,4.19433,1
FRGR04000600,FR,44.89175,3.92118,3
FRGR04000920,FR,44.99830,3.91694,4
FRGR04002200,FR,45.15849,3.92539,6
FRGR04003200,FR,45.13227,4.28402,4
FRGR04003355,FR,45.22006,4.33156,2
FRGR04003500,FR,45.25665,4.15070,5
FRGR04003645,FR,45.37977,3.89092,3
FRGR04003900,FR,45.28556,4.11411,6
FRGR04004100,FR,45.33374,4.16031,1
FRGR04006000,FR,45.50314,4.25872,4
FRGR04008000,FR,45.52485,4.25002,7
FRGR04009000,FR,45.56279,4.27142,14
FRGR04009050,FR,45.62799,4.52558,5
FRGR04009350,FR,45.49659,4.15590,3
FRGR04010000,FR,45.74249,4.21164,1
FRGR04010130,FR,45.78374,4.31577,4
FRGR04010780,FR,45.62355,3.97678,3
FRGR04011100,FR,45.75101,4.18997,2
FRGR04011300,FR,45.81546,4.17047,3
FRGR04011700,FR,45.86111,3.93543,5
FRGR04012200,FR,45.83474,4.13043,4
FRGR04013000,FR,45.99574,4.04645,1
FRGR04013975,FR,45.98250,4.33201,2
FRGR04014500,FR,46.12634,3.94493,4
FRGR04015000,FR,46.14667,4.09744,7
FRGR04015050,FR,46.22848,4.25920,1
FRGR04015600,FR,46.35904,3.98749,2
FRGR04016800,FR,47.10292,4.23109,2
FRGR04016825,FR,47.01550,4.44718,3
FRGR04016840,FR,46.96605,4.29690,3
FRGR04017000,FR,46.90680,4.19731,4
FRGR04017250,FR,46.84231,4.33716,4
FRGR04019700,FR,46.47177,4.07892,4
FRGR04020010,FR,46.53370,4.03238,5
FRGR04021000,FR,46.49190,3.94049,2
FRGR04021250,FR,46.34272,3.89145,8
FRGR04022050,FR,46.47435,3.75675,3
FRGR04022210,FR,46.20657,3.65000,3
FRGR04023000,FR,46.50168,3.67866,4
FRGR04023130,FR,46.71550,3.88231,1
FRGR04023450,FR,46.79884,4.02841,3
FRGR04023680,FR,46.91342,3.65262,1
FRGR04023700,FR,46.85170,3.57567,3
FRGR04024000,FR,46.82801,3.45774,5
FRGR04024060,FR,46.51169,3.55921,4
FRGR04025040,FR,47.23677,3.25034,4
FRGR04025100,FR,47.02169,3.21045,2
FRGR04026000,FR,46.98261,3.15196,7
FRGR04026900,FR,44.72580,3.86572,5
FRGR04027200,FR,44.83873,3.73881,3
FRGR04027210,FR,44.69932,3.74392,4
FRGR04027225,FR,44.75002,3.72855,2
FRGR04027350,FR,44.89863,3.63205,3
FRGR04027650,FR,45.01563,3.45875,6
FRGR04027730,FR,45.11562,3.49068,6
FRGR04027810,FR,45.25327,3.65494,4
FRGR04028400,FR,45.11218,2.79230,1
FRGR04028450,FR,45.28162,2.90912,4
FRGR04028500,FR,45.14191,3.01412,6
FRGR04028800,FR,45.26573,3.12885,2
FRGR04029050,FR,45.44901,3.29885,2
FRGR04029625,FR,45.55235,3.44644,1
FRGR04029700,FR,45.53261,3.01076,3
FRGR04030000,FR,45.56646,3.25248,4
FRGR04031000,FR,45.73896,3.22336,2
FRGR04033090,FR,45.86188,3.33435,5
FRGR04033300,FR,46.01813,3.07483,3
FRGR04034650,FR,45.90017,3.29504,2
FRGR04036300,FR,45.38264,3.74557,3
FRGR04036500,FR,45.96864,3.44764,5
FRGR04037800,FR,45.70999,3.70084,5
FRGR04037900,FR,45.67511,3.63014,3
FRGR04039000,FR,45.87818,3.48219,8
FRGR04039200,FR,46.02381,3.45704,2
FRGR04040150,FR,46.02405,3.64723,4
FRGR04040355,FR,46.13136,3.49237,3
FRGR04040800,FR,46.19145,3.41868,5
FRGR04041700,FR,45.87968,2.80903,2
FRGR04041750,FR,45.82535,2.61859,4
FRGR04041755,FR,45.85601,2.51390,3
FRGR04041760,FR,45.88332,2.63891,5
FRGR04041780,FR,46.05450,2.91591,3
FRGR04041800,FR,46.21470,2.91950,2
FRGR04042100,FR,46.26313,3.22630,3
FRGR04043100,FR,46.34047,3.31024,7
FRGR04043200,FR,46.40302,3.31918,4
FRGR04043800,FR,46.53600,3.21125,2
FRGR04044000,FR,46.65951,3.22837,6
FRGR04044400,FR,46.69918,3.00461,2
FRGR04044700,FR,46.81532,3.04526,2
FRGR04045900,FR,47.01329,3.07264,6
FRGR04046545,FR,47.12935,2.93067,4
FRGR04046621,FR,47.28318,2.82542,5
FRGR04046800,FR,47.33833,2.86790,4
FRGR04046850,FR,47.37949,2.88174,1
FRGR04046960,FR,47.35587,2.99675,1
FRGR04048000,FR,47.67722,2.64249,6
FRGR04048550,FR,47.56326,2.63576,4
FRGR04049800,FR,47.84993,2.25643,4
FRGR04050000,FR,47.86977,2.12301,4
FRGR04050100,FR,47.99631,2.22730,4
FRGR04051125,FR,47.81289,2.04862,4
FRGR04051250,FR,47.87274,1.84041,2
FRGR04051400,FR,47.82304,1.70156,3
FRGR04051650,FR,47.81678,1.78372,2
FRGR04051850,FR,47.67398,1.52557,3
FRGR04052220,FR,47.57555,1.91918,5
FRGR04052265,FR,47.56335,1.82618,3
FRGR04052350,FR,47.54859,1.96390,4
FRGR04052520,FR,47.53745,1.61007,5
FRGR04052600,FR,47.49394,1.26021,3
FRGR04052650,FR,47.76537,2.03925,5
FRGR04052750,FR,47.65748,1.66882,3
FRGR04053000,FR,47.48546,1.18995,3
FRGR04053320,FR,47.41426,1.08225,5
FRGR04053400,FR,47.64127,1.26533,6
FRGR04054400,FR,47.41715,0.84263,10
FRGR04056000,FR,47.34448,0.47975,13
FRGR04057040,FR,46.14277,2.56660,4
FRGR04057200,FR,45.88056,2.36242,1
FRGR04057730,FR,46.15788,2.22505,3
FRGR04060500,FR,46.53510,2.61462,1
FRGR04060900,FR,46.49196,2.82532,5
FRGR04061400,FR,46.42079,2.82320,3
FRGR04062000,FR,46.52927,2.67406,2
FRGR04063550,FR,46.72327,2.59188,4
FRGR04064000,FR,46.76790,2.42889,3
FRGR04065000,FR,47.16787,2.15121,6
FRGR04065800,FR,47.07500,2.52511,8
FRGR04066200,FR,46.85298,2.82539,5
FRGR04066500,FR,47.03923,2.43457,6
FRGR04067200,FR,47.18713,2.16883,3
FRGR04067240,FR,47.20755,2.18482,2
FRGR04067319,FR,46.68046,2.18792,3
FRGR04067350,FR,47.02717,2.06639,9
FRGR04067400,FR,47.00607,2.02750,5
FRGR04067625,FR,46.86804,1.95028,6
FRGR04067700,FR,47.16203,2.02894,8
FRGR04068200,FR,47.26027,1.65687,4
FRGR04068470,FR,47.30452,2.46956,4
FRGR04068550,FR,47.44670,2.30476,6
FRGR04068800,FR,47.43262,2.06735,2
FRGR04068925,FR,47.34559,2.05651,2
FRGR04070000,FR,47.32060,1.67080,4
FRGR04070208,FR,47.23139,1.68728,1
FRGR04070211,FR,47.21941,1.67752,4
FRGR04070215,FR,47.00778,1.45746,4
FRGR04070230,FR,47.22020,1.65226,6
FRGR04070300,FR,47.27094,1.37520,3
FRGR04072000,FR,47.34825,0.54431,6
FRGR04072150,FR,47.33391,0.34112,3
FRGR04072840,FR,46.55139,2.02055,7
FRGR04073500,FR,46.83451,1.68918,3
FRGR04074000,FR,46.80240,1.63236,12
FRGR04074200,FR,46.90390,1.40738,1
FRGR04074300,FR,47.06000,1.08806,5
FRGR04074647,FR,47.24752,0.81875,3
FRGR04075000,FR,47.28201,0.38812,9
FRGR04075500,FR,47.23758,0.16095,4
FRGR04075700,FR,45.69366,2.07637,4
FRGR04075882,FR,45.78502,1.55295,1
FRGR04075887,FR,45.84866,1.80451,5
FRGR04076000,FR,45.86330,1.43912,5
FRGR04076100,FR,45.80047,2.03311,1
FRGR04076420,FR,45.98779,1.86725,2
FRGR04077200,FR,45.96387,1.56693,1
FRGR04078100,FR,45.86035,1.32667,8
FRGR04079050,FR,45.61015,1.59254,2
FRGR04079210,FR,45.58693,1.51588,1
FRGR04079600,FR,45.76856,1.22415,4
FRGR04079700,FR,45.79865,1.15494,2
FRGR04079750,FR,45.77238,1.12932,1
FRGR04079800,FR,45.84150,1.09809,2
FRGR04080830,FR,45.92840,1.04482,1
FRGR04080950,FR,45.84307,0.88767,5
FRGR04081300,FR,45.87507,0.71995,1
FRGR04082000,FR,45.99284,0.64923,2
FRGR04082375,FR,46.34606,0.71915,4
FRGR04082500,FR,46.50901,0.63323,8
FRGR04082550,FR,46.32354,0.27161,9
FRGR04082740,FR,46.46174,0.08066,3
FRGR04082930,FR,46.56912,0.30314,7
FRGR04083000,FR,46.56223,0.32937,2
FRGR04084650,FR,46.63623,0.36265,2
FRGR04085500,FR,46.75208,0.49851,12
FRGR04086060,FR,46.70041,0.69747,2
FRGR04086320,FR,46.81225,0.49470,2
FRGR04086500,FR,47.00452,0.56747,8
FRGR04087700,FR,46.14907,1.92543,3
FRGR04089000,FR,46.37818,1.67920,1
FRGR04089200,FR,46.34202,2.14452,2
FRGR04089300,FR,46.31923,2.12419,3
FRGR04090000,FR,46.38577,1.68940,2
FRGR04090500,FR,46.37755,1.61156,6
FRGR04090800,FR,46.54137,1.75923,4
FRGR04091250,FR,46.68593,1.63636,2
FRGR04091400,FR,46.63685,1.38652,8
FRGR04092000,FR,46.64731,1.03077,6
FRGR04092550,FR,46.07193,1.92267,1
FRGR04092800,FR,46.17562,1.62531,2
